ปาด	pad	100
พ.	po	100
ป่น	pon	100
ม่อน	mon	100
ลายมือ	laimue	100
ลายมือ	laimu	90
ลายมือ	laimeu	85
สาคร	sakhon	100
สาคร	sakorn	90
นันท	nan	100
นันท	nant	80
โชคร้าย	chokrai	100
โชคร้าย	chokray	88
จาม	jam	100
จาม	cham	80
สตาร์	sta	100
สตาร์	star	95
เชีย	chia	100
เชีย	chiya	85
ตราบ	trap	100
ตวาด	tawat	100
ตวาด	tawad	90
รังแก	rangkae	100
หนักใจ	nakjai	100
หนักใจ	nakjay	85
อุดร	udon	100
อุดร	udorn	90
ออกปาก	okpak	100
ออกปาก	awkpak	85
เขียด	kiat	100
เขียด	khiad	85
เสื่อ	suea	100
เสื่อ	sua	90
เสื่อ	seua	85
เฟค	fake	100
เฟค	fek	85
แย่งชิง	yaengching	100
แย่งชิง	yangching	85
เสื่อมเสีย	sueamsia	100
เสื่อมเสีย	seuamsia	90
เสื่อมเสีย	suamsia	80
แบคทีเรีย	baeteria	100
แบคทีเรีย	bakteria	90
แหวก	waek	100
แหวก	wak	85
ผู้ชนะ	phuchana	100
ผู้ชนะ	poochana	90
คอก	khok	100
คอก	kork	85
พาล	phan	100
พาล	pan	90
พีร	pee	100
พีร	peera	85
รูปภาพ	rupphap	100
รูปภาพ	roopphap	90
เทศน์	thet	100
กุนซือ	kunsue	100
กุนซือ	kunseu	90
กุนซือ	goonsue	80
จระเข้	jorakhe	100
จระเข้	jorake	90
จระเข้	chorakhe	80
ปชป.	pochopo	100
ปชป.	pchp	80
อรหันต์	arahan	100
อรหันต์	orahan	85
อ่อนไหว	onwai	100
อ่อนไหว	awnwai	85
แหย่	yae	100
แหย่	yair	85
กระบะ	kraba	100
กระบะ	grabah	85
กระจุก	krajuk	100
กระจุก	grajook	85
ธาม	tham	100
ทำแท้ง	tamtaeng	100
ทำแท้ง	thamthaeng	85
ปศุสัตว์	pasusat	100
ฟอก	fok	100
พราว	praw	100
พราว	prao	90
อิตาเลียน	italian	100
อิตาเลียน	italien	85
กองทัพบก	kongtapbok	100
กองทัพบก	kongthapbok	90
คลาดเคลื่อน	khlatkhluean	100
คลาดเคลื่อน	klatkluean	90
คลาดเคลื่อน	khlardkhluean	80
ธนา	thana	100
ธนา	tana	85
งอก	ngok	100
คล่องแคล่ว	khlongklaew	100
คล่องแคล่ว	klongklaew	90
คล่องแคล่ว	khlongklaeo	80
ปฏิ	pati	100
ปฏิ	patti	85
เปลือง	pluang	100
เปลือง	pleuang	90
เปลือง	plueang	80
วก	wok	100
ใจเด็ด	jaidet	100
กิ่งไม้	kingmai	100
กิ่งไม้	kingmay	85
ชาลี	chalee	100
ชาลี	chali	90
เทรนด์	tren	100
เทรนด์	trend	95
ยั้ง	yang	100
รับประกัน	rapprakan	100
รับประกัน	rubprakan	85
อาหม	aham	100
อาหม	ahm	80
กำชับ	kamchap	100
กำชับ	gamchap	85
เวิลด์	world	100
เวิลด์	weld	80
บ่ม	bom	100
รูปปั้น	rooppan	100
รูปปั้น	ruppan	90
ยำ	yam	100
ลวด	luat	100
ลวด	luad	85
กราบบังคมทูล	krapbangkhomthun	100
กราบบังคมทูล	krapbangkomtoon	88
กระท่อม	kratom	100
กระท่อม	krathom	90
รอบรู้	robru	100
รอบรู้	roprou	85
เทน	ten	100
โอะ	o	100
โอะ	oh	85
อาชีวศึกษา	acheewasueksa	100
อาชีวศึกษา	achiwasuksa	90
อาชีวศึกษา	acheewaseuksa	85
กล่าวโทษ	klaotot	100
กล่าวโทษ	klawtot	85
ยูไนเต็ด	yunaited	100
ยูไนเต็ด	younaited	85
ปริศนา	pritsana	100
ปริศนา	pidsana	85
ปริศนา	prisna	80
พอเหมาะ	phomo	100
พอเหมาะ	phorma	85
พอเหมาะ	pomoh	80
ตระเวน	traween	100
ตระเวน	trawen	90
ตระเวน	tarawen	80
กันแดด	kandaet	100
กันแดด	kandad	85
วลี	walee	100
วลี	wali	85
เจ้าชู้	jaochu	100
เจ้าชู้	chaochu	85
ห้าว	hao	100
ห้าว	haw	85
แมง	maeng	100
โรคศิลปะ	roksinlapa	100
โรคศิลปะ	roksilapa	90
รายรับ	rairap	100
รายรับ	rairub	85
มาตราส่วน	matrasuan	100
มาตราส่วน	mattrasuan	85
เกด	ket	100
เกด	gade	80
เครื่องหมายการค้า	khrueangmaikanka	100
เครื่องหมายการค้า	kruangmaikanka	90
เครื่องหมายการค้า	khreuangmaaikaankaa	80
งอกงาม	ngokngam	100
งอกงาม	ngorkngam	85
ซุก	suk	100
บาส	bas	100
บาส	bass	85
พระบรมราชินีนาถ	prabarommarachininat	100
พระบรมราชินีนาถ	prabromrachininat	90
พระเจ้าอยู่หัว	prajaoyuhua	100
พระเจ้าอยู่หัว	phrachaoyuhua	90
พระเจ้าอยู่หัว	prachaoyuhuo	80
เจียม	jiam	100
เจียม	jeam	85
วีรบุรุษ	weeraburut	100
วีรบุรุษ	wiraburut	90
แฮป	haep	100
แฮป	hap	85
เซ่	se	100
เซ่	say	80
โตะ	to	100
ใบรับรอง	bairaprong	100
ใบรับรอง	byraprong	80
คนกลาง	khonklang	100
ขงจื๊อ	khongjue	100
ขงจื๊อ	kongjue	90
ขงจื๊อ	khongju	80
คอนโด	khondo	100
คอนโด	condo	90
นาร์	na	100
นาร์	nar	90
หลิว	liw	100
หลิว	liu	90
มหรสพ	mahorasop	100
มหรสพ	maharasop	85
พจนานุกรม	potjananukrom	100
พจนานุกรม	podjananukrom	90
พจนานุกรม	pojananukrom	80
อียิปต์	yip	100
อียิปต์	eeyip	90
อียิปต์	iyip	80
ก.ค.	karakada	100
ก.ค.	korkor	80
กระหม่อม	kramom	100
กระหม่อม	gramom	85
ดวงใจ	duangjai	100
ดวงใจ	duangchai	85
ดวงใจ	duangjay	80
ภูมิหลัง	phumlang	100
ภูมิหลัง	poomilang	90
ภูมิหลัง	phumilang	85
แนน	naen	100
แนน	nan	85
ฮินดู	hindu	100
ฮินดู	hindoo	85
แกะสลัก	kaesalak	100
แกะสลัก	gaesalak	85
โค้ช	coach	100
โค้ช	khoch	85
บัติ	bat	100
บัติ	bati	80
โจว	jow	100
โจว	jo	90
โจว	chow	80
ปราย	prai	100
ปราย	pray	85
พัส	pat	100
พัส	phat	85
เนื้อความ	nueakhwam	100
เนื้อความ	nuakwam	90
เนื้อความ	neuakwam	85
พหล	phahon	100
พหล	pahol	85
ภูมิคุ้มกัน	phumkhumkan	100
ภูมิคุ้มกัน	poomkumkan	90
ภูมิคุ้มกัน	phumikhumkan	85
เอ็กซ์	ex	100
เอ็กซ์	eks	85
นน	non	100
ยุทธ์	yut	100
น้อม	nom	100
น้อม	norm	85
ล้วง	luang	100
ล้วง	loung	80
สิ่งก่อสร้าง	singkosang	100
สิ่งก่อสร้าง	singkorsang	90
ล่มสลาย	lomsalai	100
ล่มสลาย	lomsalay	88
อัพ	up	100
อัพ	ap	80
เมอร์	mer	100
เมอร์	moe	85
สุขภาพจิต	sukkhaphapchit	100
สุขภาพจิต	sukapapjit	90
สุขภาพจิต	sukkhaphabjit	80
ใจร้าย	jairai	100
ใจร้าย	jayrai	85
คนต่างชาติ	khontangchat	100
คล่องตัว	khlongtua	100
คล่องตัว	klongtua	90
ชุม	chum	100
ชุม	choom	90
ทารุณ	tarun	100
สตูล	satun	100
สตูล	satoon	90
อุบัติ	ubat	100
อุบัติ	ubati	90
เย	ye	100
แบบฉบับ	baepchabap	100
แบบฉบับ	bapchabap	85
ไค	khai	100
โชย	choy	100
โชย	choi	85
โคตร	khot	100
โคตร	koat	85
โคตร	khote	80
กระทู้ถาม	krathuthaam	100
กระทู้ถาม	grathuthaam	85
ต.อ.	toraw	100
ต.อ.	toror	90
แอ่ง	aeng	100
มีหน้า	meena	100
มีหน้า	mina	85
มุง	mung	100
เท่าทัน	taotan	100
เท่าทัน	thaothan	85
ส้น	son	100
เลเซอร์	laser	100
เลเซอร์	lesoe	80
แจ๋ว	jaew	100
แจ๋ว	jeaw	80
โถ	tho	100
โถ	toh	85
เอะอะ	eah	100
เอะอะ	eaa	85
แนวร่วม	naewruam	100
แนวร่วม	naeoruam	85
แนวร่วม	naewroum	80
ค้าน	khan	100
ข้อบกพร่อง	khobokphrong	100
ข้อบกพร่อง	khorbokprong	85
จับจ้อง	jabjong	100
จับจ้อง	chapchong	85
ถม	thom	100
เดวิล	dewil	100
เดวิล	devil	95
ถอนตัว	thontua	100
เยือกเย็น	yueakyen	100
เยือกเย็น	yuakyen	90
เยือกเย็น	yueagyen	75
ธนบัตร	thanabat	100
ธนบัตร	tanabat	85
ชะโงก	changok	100
ชะโงก	chayok	75
ชะโงก	cha-ngok	70
ท้า	ta	100
ป๊า	pa	100
พอควร	phokhuan	100
พอควร	pokuan	90
ข่า	kha	100
เสนา	sena	100
เหน็ดเหนื่อย	netnueay	100
เหน็ดเหนื่อย	netnuay	90
เหน็ดเหนื่อย	netneuay	85
บัลลังก์	banlang	100
จันทน์	chan	100
มลรัฐ	monrat	100
มลรัฐ	molarat	85
สะท้าน	sathan	100
มิ่ง	ming	100
หาญ	han	100
อุบาย	ubai	100
อุบาย	ubay	88
เมล	mel	100
เมล	mail	85
ใฝ่	fai	100
ใฝ่	fay	85
เพียงไร	piangrai	100
เพียงไร	phiangrai	85
กล่อม	klom	100
กล่อม	glom	85
ทิน	tin	100
ปราโมช	pramote	100
ปราโมช	pramoch	85
ปราโมช	pramot	80
ลำธาร	lamtan	100
ลำธาร	lumtan	85
ปีการศึกษา	peekarnsuksa	100
ปีการศึกษา	pikansuksa	90
ปีการศึกษา	peekarsueksa	80
การต่างประเทศ	kantangprathet	100
การต่างประเทศ	karntangpratet	90
ลุกลาม	luklam	100
บทสรุป	botsarup	100
บทสรุป	bodsarup	85
แม่ทัพ	maetap	100
แม่ทัพ	maetup	85
ข้องใจ	khongjai	100
ข้องใจ	kongjai	85
ตอก	tok	100
ทวง	thuang	100
ทวง	tuang	90
บิล	bin	100
บิล	bil	85
ผิวน้ำ	phiunam	100
ผิวน้ำ	piwnam	90
ผิวน้ำ	phewnam	80
ภัตตาคาร	pattakan	100
ภัตตาคาร	phattakhan	85
ผิวพรรณ	piwpan	100
ผิวพรรณ	phiuphan	90
ผิวพรรณ	piuphan	85
หลุยส์	lui	100
หลุยส์	luis	85
หลุยส์	louis	80
เซนส์	sen	100
เซนส์	sense	85
สารวัตร	sarawat	100
สารวัตร	saravat	85
ขรึม	khrum	100
ขรึม	krum	85
เม.ย.	mesayon	100
เม.ย.	mey	85
ติง	ting	100
ชันสูตรพลิกศพ	chansutphliksop	100
ชันสูตรพลิกศพ	chansootphliksop	85
ชีพจร	cheepjon	100
ชีพจร	chipphajon	85
ชีพจร	chipajorn	80
อกหัก	okhak	100
เลส	les	100
เลส	led	80
สรรพนาม	sappanam	100
แอ๊น	aen	100
แอ๊น	an	80
เอาอย่าง	aoyang	100
โรคมะเร็ง	rokmareng	100
ไม่สู้	maisu	100
กายส์	guys	100
กายส์	kais	80
ช็อป	chop	100
ช็อป	shop	90
ซิตี้	siti	100
ซิตี้	city	95
ประณาม	pranam	100
จวน	juan	100
จวน	chuan	85
พระตำหนัก	phratamnak	100
พระตำหนัก	pratamnak	90
ยิ่งกว่านั้น	yingkwanan	100
ลิ่ว	liw	100
ลิ่ว	liu	90
หนำซ้ำ	namsam	100
หนำซ้ำ	numsam	85
ลูกเรือ	lukrua	100
ลูกเรือ	lookreua	90
ลูกเรือ	luukruea	80
ฮ	ho	100
ภัยพิบัติ	paipibat	100
ภัยพิบัติ	phaiphibat	90
อัส	as	100
อัส	at	80
นิวซีแลนด์	niwsilaen	100
นิวซีแลนด์	newzealand	95
นิวซีแลนด์	niusilaen	80
ผละ	phla	100
ผละ	pla	85
มิ้ม	mim	100
ลวก	luak	100
ลวก	luok	85
สยอง	sayong	100
สยอง	sayorng	85
ดิว	diw	100
ดิว	dew	85
เลียบ	liab	100
เลียบ	leap	85
จร	jorn	100
จร	jon	85
ความกดดัน	khwamkotdan	100
ความกดดัน	kwamkoddan	90
ษี	see	100
ษี	si	90
ธุรกรรม	thurakam	100
ธุรกรรม	turakam	90
ธุรกรรม	thurakum	80
ฝิ่น	fin	100
หวด	wat	100
หวด	huat	80
ภูฏาน	phutan	100
ภูฏาน	butan	90
ภูฏาน	phootan	80
มุ	mu	100
มุ	moo	85
เลนส์	len	100
ปณิธาน	panithan	100
ลำปาง	lampang	100
ไข้หวัด	khaiwat	100
ไข้หวัด	khaiwad	85
เต็นท์	ten	100
กัส	kas	100
กัส	gas	90
หดหู่	hothu	100
ตะวันออกกลาง	tawanokklang	100
ตะวันออกกลาง	tawanorkklang	85
ความมั่งคั่ง	khwammangkhang	100
ความมั่งคั่ง	kwammangkang	90
ย่ำ	yam	100
หม่ำ	mam	100
ต้องโทษ	tongtot	100
ต้องโทษ	tongthot	90
ยาเสพย์ติด	yasebtid	100
ยาเสพย์ติด	yaseptid	90
อนุญาโตตุลาการ	anuyatotulakan	100
อนุญาโตตุลาการ	anuyatotulakarn	90
อุ๊ย	uy	100
อุ๊ย	ooy	90
เจียระไน	jiaranai	100
เจียระไน	jearanai	85
เพ็ญ	pen	100
เพ็ญ	phen	85
กิ๊ก	kik	100
กิ๊ก	gik	90
ประกบ	prakop	100
พร้อมใจ	promjai	100
พร้อมใจ	promchai	80
เวท	wet	100
สะเทือนใจ	satueanjai	100
สะเทือนใจ	satuanjai	85
กลิ้ง	kling	100
จ่อ	jor	100
จ่อ	jaw	85
จ่อ	jo	80
ถดถอย	thotthoi	100
ถดถอย	thodthoy	85
ปาร์ตี้	party	100
ปาร์ตี้	pati	85
เท่าตัว	taotua	100
เท่าตัว	thaotua	85
ฮึ	hue	100
ฮึ	huh	85
ฮึ	heu	80
ศธ.	sotho	100
เหวี่ยง	wiang	100
เหวี่ยง	weang	85
กำเริบ	kamroep	100
กำเริบ	kamrerp	85
กำเริบ	gamruep	75
พิณ	pin	100
รื่นเริง	ruenroeng	100
รื่นเริง	reunreung	90
รื่นเริง	ruenrerng	80
ออกแรง	okraeng	100
ออกแรง	okrang	85
เหลา	lao	100
อี้	ee	100
อี้	yi	85
นร	naro	100
นร	nor	85
พระคุณ	prakhun	100
วอชิงตัน	wachingtan	100
วอชิงตัน	woshingtan	90
วอชิงตัน	washingtun	80
ย้อย	yoi	100
ย้อย	yoy	90
บุกเบิก	bukberk	100
บุกเบิก	bookboek	85
บุกเบิก	bukbeak	80
สะเทือน	satuean	100
สะเทือน	satuan	85
หลิน	lin	100
เลียน	lian	100
เลียน	liean	85
ให้สัตยาบัน	haisatyaban	100
ให้สัตยาบัน	haisattayaban	90
เอื้อเฟื้อ	euafuea	100
เอื้อเฟื้อ	uafua	85
ครองราชย์	khrongrat	100
ครองราชย์	krongrach	85
ไตร่ตรอง	traitrong	100
พรวด	pruat	100
พรวด	pruad	85
ปลีก	pleek	100
ปลีก	plik	90
พุด	phut	100
พุด	poot	90
สาง	sang	100
เฮง	heng	100
เขตแดน	khetdaen	100
เขตแดน	ketdan	85
เสี่ยว	siao	100
เสี่ยว	siaow	85
เสี่ยว	seow	80
หลี่	lee	100
หลี่	li	85
โตร	to	100
โตร	tor	90
วัล	wan	100
วัล	wal	80
รดน้ำ	rotnam	100
ยวน	yuan	100
ยวน	yuon	85
วาว	wow	100
วาว	waw	90
ฮอง	hong	100
เชย	choey	100
เชย	chey	90
เชย	choei	80
เมรุ	men	100
เมรุ	meru	85
ร.ร.	rongrian	100
แจง	jaeng	100
แจง	jang	80
ถา	tha	100
ศัลยกรรม	sanlayakam	100
ศัลยกรรม	sanlayagam	85
ไช	chai	100
ไช	chay	85
สามเหลี่ยม	samliam	100
สามเหลี่ยม	samleam	85
สามเหลี่ยม	samliem	80
ออร์	or	100
เคาน์เตอร์	counter	100
เคาน์เตอร์	khaoter	85
เคาน์เตอร์	kaowter	75
ปฏิทิน	patitin	100
ข้อควร	khokhuan	100
ข้อควร	kokuan	85
ข้อเขียน	khokhian	100
ข้อเขียน	khorkhian	85
ข้อเขียน	khokian	80
ปราชญ์	prat	100
ปราชญ์	praat	85
ประหนึ่ง	pranueng	100
ประหนึ่ง	pranung	88
ประหนึ่ง	praneung	80
สิงโต	singto	100
ฮง	hong	100
ศิลปกรรม	sinlapakam	100
ศิลปกรรม	silapakam	90
ศิลปกรรม	sinlapakum	75
หรี่	ree	100
หรี่	ri	85
อื้อ	ue	100
อื้อ	eu	85
แซ่	sae	100
เมื่อนั้น	meuanan	100
เมื่อนั้น	muanan	90
เมื่อนั้น	mueanan	85
เมี่ยน	mian	100
เมี่ยน	mien	90
เอิง	erng	100
เอิง	oeng	85
ขนลุก	khonluk	100
ขนลุก	konluk	85
สหพันธ์	sahaphan	100
สหพันธ์	sahapan	90
พิน	pin	100
กฎอัยการศึก	kotaiyakansuek	100
กฎอัยการศึก	kodaiyakarnsuek	85
ไพร	phrai	100
ไพร	prai	90
กุมาร	kuman	100
ค่าตัว	khatua	100
ค่าตัว	katua	90
ตรัง	trang	100
พุง	pung	100
พุง	poong	85
ทนาย	tanai	100
ทนาย	tanay	88
พูล	pool	100
พูล	phun	85
ข้อห้าม	khoham	100
จื้อ	jue	100
จื้อ	juu	85
ลีน	leen	100
ลีน	lin	90
ถือกำเนิด	thuekamnoet	100
ถือกำเนิด	tuekamnerd	90
ถือกำเนิด	thuhkamnert	80
ปักษ์	pak	100
ปุ	pu	100
ปุ	poo	90
ฝาผนัง	faphanang	100
ฝาผนัง	fapanang	85
ส.ค.	sokho	100
สุภาพสตรี	suphapsatri	100
สุภาพสตรี	supapsatree	90
อิริยาบถ	iriyabot	100
อิริยาบถ	iriyabod	85
รพ.	rongphayaban	100
รพ.	rorpor	85
เกษียณอายุ	kasianayu	100
เกษียณอายุ	kaseanayu	90
เกษียณอายุ	kasiyanayu	80
แยะ	yae	100
แยะ	yeah	80
เอ๋	eh	100
เอ๋	e	85
เอ๋	ae	80
กูล	kun	100
กูล	koon	90
กูล	gool	85
การ์	kan	100
การ์	karn	90
การ์	gan	80
ผู้สอน	phusawn	100
ผู้สอน	phusorn	90
ผู้สอน	poosawn	80
สะอื้น	sauen	100
สะอื้น	saeun	85
รัชสมัย	ratchasamai	100
รัชสมัย	ratsamai	85
ส่อ	sor	100
ส่อ	saw	85
ขูดรีด	khutreet	100
ขูดรีด	koodreed	85
ไพบูลย์	paiboon	100
ไพบูลย์	paibun	85
คลินตัน	klinton	100
คลินตัน	clinton	95
ค่าแรง	kharaeng	100
ค่าแรง	karang	85
ปิดกั้น	pidkan	100
ปิดกั้น	pitkan	85
ท	to	100
ท	tor	90
ต้อ	to	100
ผ้าใบ	phabai	100
ผ้าใบ	pabai	85
รีบร้อน	reepron	100
รีบร้อน	ribron	85
สวรรคต	sawankhot	100
สวรรคต	sawankot	85
มิส	mis	100
มิส	miss	85
สังเกตการณ์	sangketkan	100
สังเกตการณ์	sungketkarn	85
เกษียณ	kasian	100
เกษียณ	kaseean	90
เกษียณ	gasian	80
โบราณสถาน	borarnsathan	100
โบราณสถาน	boransathan	90
ก็เถอะ	kortuh	100
ก็เถอะ	korthuh	90
ก็เถอะ	kotur	80
แบนด์	baen	100
แบนด์	band	90
เกล	gle	100
เกล	kle	90
แฝด	faet	100
แฝด	faed	90
แฝด	fad	85
บุคคลธรรมดา	bukkhonthammada	100
บุคคลธรรมดา	bukkhontammada	90
บุคคลธรรมดา	bukonthammada	80
ผื่น	phuen	100
ผื่น	puen	90
ผื่น	phuun	80
ราชบุรี	ratchaburi	100
ราชบุรี	rachburi	85
ฟุ่มเฟือย	fumfueay	100
ฟุ่มเฟือย	fumfuay	90
ฟุ่มเฟือย	foomfueay	80
เยี่ยง	yiang	100
เจือ	jua	100
เจือ	juea	90
เจือ	jeua	85
โหม	hom	100
ขมขื่น	khomkhuen	100
ขมขื่น	khomkhun	85
ขจร	khachon	100
ขจร	kajorn	90
ขจร	khajon	85
ข้น	khon	100
ของเหลว	khonglew	100
ของเหลว	kongleo	90
ของเหลว	khongleow	85
ถ้อย	thoi	100
ถ้อย	thoy	90
ฉ่ำ	cham	100
ทัต	tat	100
หง	ng	100
หง	ngo	85
สาวก	sawok	100
สาวก	sawk	80
แมค	mac	100
แมค	maek	90
แมค	mak	85
เทิด	thoet	100
เทิด	terd	90
เทิด	thurd	80
แอด	aed	100
แอด	aet	85
แอด	add	80
ปี่	pee	100
ปี่	pi	85
สุขุม	sukhum	100
สุขุม	sukoom	85
กระจัด	krajat	100
กระจัด	krachat	85
สะดุดตา	sadudta	100
สะดุดตา	sadudtaa	85
น้ำผึ้ง	namphueng	100
น้ำผึ้ง	nampheung	90
น้ำผึ้ง	namphung	80
รัว	rua	100
รัว	ruar	80
พลิ้ว	pliw	100
พลิ้ว	plew	85
พลิ้ว	pliu	80
ลพบุรี	lopburi	100
ลพบุรี	lopbure	80
เฉียบ	chiap	100
เฉียบ	chieb	85
สะพาย	saphai	100
สะพาย	sapai	90
สะพาย	saphay	80
ไอซี	aisi	100
ไอซี	icee	85
ไอซี	aicee	85
คลี่	klee	100
คลี่	kli	85
คาว	khao	100
คาว	kao	85
คาว	khaow	80
พง	phong	100
พง	pong	90
มึน	meun	100
มึน	mun	85
เซ็กซี่	seksi	100
เซ็กซี่	sexy	90
หวาย	wai	100
หวาย	way	85
ระยับ	rayap	100
ก้อย	koi	100
ก้อย	koy	90
ตกทอด	toktod	100
บลู	blu	100
บลู	bloo	90
ร.ต.อ.	rotoao	100
วัจน	wat	100
วัจน	wajana	85
วัจน	watjana	80
สพฐ.	sopopho	100
สพฐ.	sorporhor	85
หากว่า	hakwa	100
เจมส์	jem	100
เจมส์	jems	85
เฉียง	chiang	100
เอม	em	100
เอม	aem	80
ไฮโซ	hiso	100
ไฮโซ	haiso	90
การกีฬา	karnkila	100
การกีฬา	kankila	90
การกีฬา	karnkeela	85
พำนัก	phamnak	100
พำนัก	pamnak	90
พันธะ	phantha	100
ปั่นป่วน	panpuan	100
มาศ	mat	100
สมจริง	somjing	100
สมจริง	somjaring	90
อาณา	ana	100
แจ่ม	jaem	100
เนีย	nia	100
เนีย	niya	80
โป๊	po	100
ฉีดยา	chitya	100
ฉีดยา	cheedya	90
ดูก่อน	dukon	100
ดูก่อน	dukorn	90
บะหมี่	bamee	100
บะหมี่	bami	85
ปอง	pong	100
วิทวัส	witthawat	100
วิทวัส	wittawat	90
วิทวัส	vittawat	80
รำพึง	rampheung	100
รำพึง	rampung	85
รำพึง	ramphung	80
หัวค่ำ	huakham	100
หัวค่ำ	huakam	85
เรื่อ	reua	100
เรื่อ	ruea	90
เรื่อ	rua	85
อัคร	akkara	100
อัคร	akara	85
งุนงง	ngunngong	100
งุนงง	ngoonngong	85
โรเบิร์ต	robert	100
โรเบิร์ต	roboet	80
ฉี่	chee	100
ฉี่	chi	85
ชุษณะ	chutsana	100
ชุษณะ	chussana	85
ภิรมย์	pirom	100
ภิรมย์	phirom	90
แถลงการณ์	thalaengkan	100
แถลงการณ์	thalaengkarn	90
ยืดยาว	yuedyao	100
ยืดยาว	yuetyao	85
ยืดยาว	yeudyaow	80
สนม	sanom	100
ลังกา	langka	100
สมัชชา	samatcha	100
สมัชชา	samatchacha	80
ขง	khong	100
ซูเปอร์	super	100
ซูเปอร์	supoe	85
สะโพก	saphok	100
สะโพก	sapok	90
เพียบ	piab	100
เพียบ	peab	90
เพียบ	piap	80
ดึกดำบรรพ์	duekdamban	100
ดึกดำบรรพ์	dukdamban	90
ดึกดำบรรพ์	duekdambap	80
ผนึก	phanuek	100
ผนึก	phaneuk	90
ผนึก	panuk	80
ตร	tor	100
ตร	tr	80
ฟุ้งซ่าน	fungsan	100
ฟุ้งซ่าน	foongsan	85
ประชัน	prachan	100
สังข์	sang	100
ยังงี้	yangngee	100
ยังงี้	yangngii	85
ยังงี้	yang ngi	75
รู้ทัน	rutan	100
แคว	khwae	100
แคว	kwae	90
แคว	khwaer	80
ชั่วขณะ	chuakhana	100
ชั่วขณะ	chuakana	90
ช้านาน	chanan	100
ครึ้ม	kreum	100
ครึ้ม	khreum	85
ซ้ำซาก	samsak	100
ล้าหลัง	lalang	100
นิวยอร์ค	niuyork	100
นิวยอร์ค	newyork	95
ตะเกียง	takiang	100
ตะเกียง	takeang	85
ล่าม	lam	100
วัคซีน	waksin	100
วัคซีน	wakseen	90
หอก	hok	100
แกตต์	kaet	100
แกตต์	gaet	90
แกตต์	gat	85
ออกฤทธิ์	okrit	100
ออกฤทธิ์	okrid	85
ไทร	sai	100
ไทร	say	85
กรรมวิธี	kammawithi	100
กรรมวิธี	kamwithi	85
ดูซิ	doosi	100
ดูซิ	dusi	90
กึ่งหนึ่ง	kuengnueng	100
กึ่งหนึ่ง	kungnung	85
ด็อก	dok	100
ซีน	seen	100
ซีน	sin	85
ฉวี	chawee	100
ฉวี	chwee	85
ด้าม	dam	100
ทัย	thai	100
ทัย	thay	85
ยม	yom	100
คล้อยตาม	khloitam	100
คล้อยตาม	khloytam	90
ขัดขืน	khatkhuen	100
ขัดขืน	katkhuen	85
ผิง	ping	100
ตัวเอก	tuaek	100
ตัวเอก	tuaaek	85
รัมย์	ram	100
รัมย์	rum	90
วิสัยทัศน์	wisaithat	100
วิสัยทัศน์	wisaitat	85
วัต	wat	100
เข็ด	khet	100
แห	hae	100
แห	hare	80
ถก	thok	100
กมล	kamon	100
กมล	kamol	90
ด้าย	dai	100
ด้าย	day	90
รีน	reen	100
รีน	rin	85
รูด	rood	100
รูด	rud	90
ลดหย่อน	lotyon	100
ลดหย่อน	lodyon	85
ละอาย	laai	100
ละอาย	laaai	80
ละเว้น	lawen	100
สัจธรรม	satjatham	100
สัจธรรม	sajjatham	85
หยาด	yat	100
เข้าท่า	khaotha	100
เข้าท่า	kaotha	85
ไดโนเสาร์	dinosao	100
ไดโนเสาร์	dinosaur	95
ไดโนเสาร์	dynosao	80
อากาศยาน	akatsayan	100
อากาศยาน	akardsayan	85
อากาศยาน	akadsayan	80
ตลิ่ง	taling	100
ตลิ่ง	tahling	85
เมธาวี	methawee	100
เมธาวี	maytawee	85
เมธาวี	methavee	80
ภีม	pim	100
ภีม	peem	90
หม่อมเจ้า	momchao	100
หม่อมเจ้า	momjao	90
หยิ่ง	ying	100
หยิ่ง	yhing	80
พราย	prai	100
พราย	pray	85
อู้	oo	100
อู้	u	85
เกลียดชัง	kliatchang	100
เกลียดชัง	gliadchang	85
เขี่ย	khia	100
เขี่ย	kia	85
ชำเลือง	chamleuang	100
ชำเลือง	chamlueang	90
เมืองขึ้น	meuangkhuen	100
เมืองขึ้น	muangkheun	90
เมืองขึ้น	mueangkhun	80
คาส	kas	100
นครินทร์	nakharin	100
นครินทร์	nakarin	90
ปวดท้อง	puadthong	100
ปวดท้อง	puatthong	90
ปวดท้อง	poodthong	80
หวี	wee	100
หวี	wi	85
นูน	nun	100
นูน	noon	90
มหกรรม	mahakam	100
มหกรรม	mahakum	85
มหกรรม	mahakrrm	75
เถลิง	thaloeng	100
เถลิง	thaleng	85
เถลิง	taleung	80
เปราะ	pro	100
เปราะ	proh	85
เปราะ	prao	80
โคก	khok	100
ไฉน	chanai	100
ไฉน	chanay	85
เพลา	plao	100
เพลา	phlao	85
เพลา	phela	80
กาพย์	kap	100
ชิว	chiw	100
ชิว	chiu	90
งดเว้น	ngotwen	100
งดเว้น	ngodwen	90
คาย	khai	100
คาย	khay	90
ต่างแดน	tangdaen	100
ต่างแดน	tangdan	80
คนเสมือนไร้ความสามารถ	khonsamueanraikhwamsamat	100
คนเสมือนไร้ความสามารถ	khonsamuanraikwamsamart	85
หย่าร้าง	yarang	100
เล่นงาน	lenngan	100
เล่นงาน	lengan	85
เจ้าบ่าว	jaobao	100
เจ้าบ่าว	chaobao	85
แผลเป็น	plaepen	100
